date,permno,ticker
2012/12/31,64282,LTD
2012/12/31,79879,JDSU
2012/12/31,23819,HAL
2012/12/31,28484,HES
2012/12/31,48506,MCO
2012/12/31,90386,MOS
2012/12/31,40272,IFF
2012/12/31,49015,LNC
2012/12/31,12073,PBCT
2012/12/31,44206,NU
2012/12/31,84129,ZION
2012/12/31,69550,MYL
2012/12/31,13901,MO
2012/12/31,75825,EOG
2012/12/31,80080,EMN
2012/12/31,37284,TSO
2012/12/31,18403,JCP
2012/12/31,70308,ARG
2012/12/31,91143,NYX
2012/12/31,39087,S
2012/12/31,85348,YUM
2012/12/31,86339,CCI
2012/12/31,90993,ICE
2012/12/31,27828,HPQ
2012/12/31,23473,CINF
2012/12/31,79881,URBN
2012/12/31,49680,DHR
2012/12/31,85914,BBY
2012/12/31,59408,BAC
2012/12/31,68857,CVC
2012/12/31,39642,BDX
2012/12/31,57568,BLL
2012/12/31,87447,UPS
2012/12/31,38156,WMB
2012/12/31,66384,WDC
2012/12/31,63765,SWN
2012/12/31,86946,RAI
2012/12/31,67598,HCP
2012/12/31,89105,JOY
2012/12/31,75577,ALTR
2012/12/31,89071,ACN
2012/12/31,25320,CPB
2012/12/31,93096,DG
2012/12/31,24328,EQT
2012/12/31,77338,ROP
2012/12/31,93422,QEP
2012/12/31,52695,GWW
2012/12/31,78877,CHK
2012/12/31,82196,DNR
2012/12/31,26825,K
2012/12/31,35554,MTB
2012/12/31,82618,SNDK
2012/12/31,24010,ETR
2012/12/31,24766,NOC
2012/12/31,60506,PCAR
2012/12/31,84788,AMZN
2012/12/31,11552,CELG
2012/12/31,25785,F
2012/12/31,87657,EW
2012/12/31,76201,XLNX
2012/12/31,85913,MAR
2012/12/31,52708,LEN
2012/12/31,77659,BBBY
2012/12/31,83111,ALXN
2012/12/31,79094,JBL
2012/12/31,17279,LO
2012/12/31,87299,AKAM
2012/12/31,90162,GNW
2012/12/31,48267,LSI
2012/12/31,89508,KMX
2012/12/31,77768,PX
2012/12/31,50017,RRC
2012/12/31,81774,FCX
2012/12/31,91461,WU
2012/12/31,17830,UTX
2012/12/31,75241,PXD
2012/12/31,72726,STT
2012/12/31,49373,HRB
2012/12/31,88590,DNB
2012/12/31,34746,FITB
2012/12/31,13567,ADT
2012/12/31,77606,KSS
2012/12/31,16432,GT
2012/12/31,28345,MUR
2012/12/31,54148,PHM
2012/12/31,92655,UNH
2012/12/31,92156,COV
2012/12/31,86228,RSG
2012/12/31,86979,JNPR
2012/12/31,56573,ITW
2012/12/31,10909,CERN
2012/12/31,17144,GIS
2012/12/31,30681,OMC
2012/12/31,66157,USB
2012/12/31,19583,IVZ
2012/12/31,15069,MRO
2012/12/31,90805,DISCA
2012/12/31,85631,ADSK
2012/12/31,86102,FII
2012/12/31,53065,IPG
2012/12/31,22111,JNJ
2012/12/31,66800,AIG
2012/12/31,80100,SPG
2012/12/31,88853,FLR
2012/12/31,81138,APOL
2012/12/31,27043,VAR
2012/12/31,85792,PWR
2012/12/31,40125,CSC
2012/12/31,88845,AET
2012/12/31,17005,CVS
2012/12/31,82642,EL
2012/12/31,64995,KEY
2012/12/31,12052,GD
2012/12/31,90537,NE
2012/12/31,22103,EMR
2012/12/31,58246,NTRS
2012/12/31,13141,WPX
2012/12/31,66181,HD
2012/12/31,91883,TWC
2012/12/31,88991,BTU
2012/12/31,11674,DTE
2012/12/31,27887,BAX
2012/12/31,21207,NEM
2012/12/31,11762,ETN
2012/12/31,25419,WHR
2012/12/31,87717,EXPD
2012/12/31,60943,LEG
2012/12/31,57665,NKE
2012/12/31,77605,BSX
2012/12/31,76712,AES
2012/12/31,76605,AZO
2012/12/31,18542,CAT
2012/12/31,92157,TEL
2012/12/31,39538,MAT
2012/12/31,43350,SWK
2012/12/31,22592,MMM
2012/12/31,79547,EQR
2012/12/31,20626,DOW
2012/12/31,18729,CL
2012/12/31,78034,PDCO
2012/12/31,79545,BWA
2012/12/31,86799,CNX
2012/12/31,61399,LOW
2012/12/31,21792,CNP
2012/12/31,91611,FSLR
2012/12/31,24942,RTN
2012/12/31,79057,ACE
2012/12/31,12431,IR
2012/12/31,23229,CMS
2012/12/31,21371,CAH
2012/12/31,75592,PCL
2012/12/31,60442,PNC
2012/12/31,80381,AVB
2012/12/31,89258,PRU
2012/12/31,84032,NOV
2012/12/31,86136,SRE
2012/12/31,11404,ED
2012/12/31,84769,APH
2012/12/31,78916,WPI
2012/12/31,45751,MMC
2012/12/31,85269,VLO
2012/12/31,11703,DD
2012/12/31,86783,PCLN
2012/12/31,91233,MA
2012/12/31,66325,SLM
2012/12/31,24205,NEE
2012/12/31,28388,VNO
2012/12/31,82775,HIG
2012/12/31,27422,CLF
2012/12/31,12490,IBM
2012/12/31,83421,DF
2012/12/31,75154,CCL
2012/12/31,92890,MJN
2012/12/31,84381,ROK
2012/12/31,83435,YHOO
2012/12/31,23501,POM
2012/12/31,16600,HSY
2012/12/31,84373,DGX
2012/12/31,11308,KO
2012/12/31,55976,WMT
2012/12/31,75489,SPLS
2012/12/31,25232,OKE
2012/12/31,38703,WFC
2012/12/31,37584,BEN
2012/12/31,88352,ISRG
2012/12/31,19350,DE
2012/12/31,93159,ESV
2012/12/31,45241,FRX
2012/12/31,59176,AXP
2012/12/31,89393,NFLX
2012/12/31,60097,MDT
2012/12/31,22779,MSI
2012/12/31,79323,ALL
2012/12/31,62148,CSX
2012/12/31,29946,BF
2012/12/31,92618,DPS
2012/12/31,61241,AMD
2012/12/31,34817,NUE
2012/12/31,85459,CHRW
2012/12/31,32707,HP
2012/12/31,90038,AIZ
2012/12/31,12345,LYB
2012/12/31,85592,PLD
2012/12/31,23887,FTR
2012/12/31,44644,ADP
2012/12/31,60628,FDX
2012/12/31,41080,CMI
2012/12/31,61735,AON
2012/12/31,19561,BA
2012/12/31,43123,ATI
2012/12/31,48725,UNP
2012/12/31,85753,VRSN
2012/12/31,82651,WAT
2012/12/31,42585,SJM
2012/12/31,22517,PPL
2012/12/31,79915,NFX
2012/12/31,88031,MNST
2012/12/31,24459,PBI
2012/12/31,87055,COST
2012/12/31,23536,WEC
2012/12/31,23536,WEC
2012/12/31,13856,PEP
2012/12/31,21573,IP
2012/12/31,62092,TMO
2012/12/31,18411,SO
2012/12/31,47896,JPM
2012/12/31,46703,HST
2012/12/31,77182,PRGO
2012/12/31,53225,WPO
2012/12/31,77178,QCOM
2012/12/31,30940,FLS
2012/12/31,12558,KMI
2012/12/31,10516,ADM
2012/12/31,52090,MKC
2012/12/31,77661,DHI
2012/12/31,23712,PEG
2012/12/31,11081,DELL
2012/12/31,21186,MWV
2012/12/31,11850,XOM
2012/12/31,76639,TSS
2012/12/31,43553,VFC
2012/12/31,24643,AA
2012/12/31,17478,MHP
2012/12/31,76644,X
2012/12/31,36468,SHW
2012/12/31,92121,DFS
2012/12/31,27633,R
2012/12/31,85963,BRCM
2012/12/31,52038,SYY
2012/12/31,90319,GOOG
2012/12/31,90199,CBG
2012/12/31,36397,FHN
2012/12/31,81055,COF
2012/12/31,80711,AIV
2012/12/31,44601,AVY
2012/12/31,77281,WFM
2012/12/31,24109,AEP
2012/12/31,81061,MCK
2012/12/31,89179,WLP
2012/12/31,13928,COP
2012/12/31,46578,CLX
2012/12/31,25778,CA
2012/12/31,92293,TDC
2012/12/31,78975,INTU
2012/12/31,60871,ADI
2012/12/31,21178,LMT
2012/12/31,75034,BHI
2012/12/31,75828,EA
2012/12/31,23026,FE
2012/12/31,70500,CCE
2012/12/31,22509,PPG
2012/12/31,53613,MU
2012/12/31,34032,MAS
2012/12/31,14277,SLB
2012/12/31,11976,BMC
2012/12/31,69032,MS
2012/12/31,69796,STZ
2012/12/31,91391,WIN
2012/12/31,89641,STX
2012/12/31,58683,LUV
2012/12/31,64390,PGR
2012/12/31,11618,FAST
2012/12/31,66093,T
2012/12/31,59328,INTC
2012/12/31,28222,APD
2012/12/31,64936,D
2012/12/31,81540,ABC
2012/12/31,91650,SE
2012/12/31,77668,ESRX
2012/12/31,68144,STI
2012/12/31,86580,NVDA
2012/12/31,87184,RHT
2012/12/31,12060,GE
2012/12/31,13035,XYL
2012/12/31,34833,OXY
2012/12/31,77274,GILD
2012/12/31,14702,AMAT
2012/12/31,15202,VMC
2012/12/31,91392,WYN
2012/12/31,90441,NWSA
2012/12/31,22752,MRK
2012/12/31,78987,MCHP
2012/12/31,16678,KR
2012/12/31,77462,M
2012/12/31,75646,AGN
2012/12/31,73139,SYK
2012/12/31,76226,CBS
2012/12/31,86111,AMT
2012/12/31,71175,UNM
2012/12/31,67467,BIG
2012/12/31,12062,LH
2012/12/31,54827,MOLX
2013/1/31,17478,MHP
2013/1/31,52038,SYY
2013/1/31,69796,STZ
2013/1/31,25778,CA
2013/1/31,46578,CLX
2013/1/31,53613,MU
2013/1/31,11976,BMC
2013/1/31,66093,T
2013/1/31,10516,ADM
2013/1/31,13035,XYL
2013/1/31,16678,KR
2013/1/31,11850,XOM
2013/1/31,90199,CBG
2013/1/31,89179,WLP
2013/1/31,13928,COP
2013/1/31,75828,EA
2013/1/31,24109,AEP
2013/1/31,78975,INTU
2013/1/31,21178,LMT
2013/1/31,91392,WYN
2013/1/31,34032,MAS
2013/1/31,14277,SLB
2013/1/31,70500,CCE
2013/1/31,69032,MS
2013/1/31,28222,APD
2013/1/31,77668,ESRX
2013/1/31,11618,FAST
2013/1/31,59328,INTC
2013/1/31,81540,ABC
2013/1/31,91650,SE
2013/1/31,87184,RHT
2013/1/31,14702,AMAT
2013/1/31,23026,FE
2013/1/31,34833,OXY
2013/1/31,15202,VMC
2013/1/31,22752,MRK
2013/1/31,78987,MCHP
2013/1/31,75646,AGN
2013/1/31,76226,CBS
2013/1/31,71175,UNM
2013/1/31,52090,MKC
2013/1/31,11081,DELL
2013/1/31,77661,DHI
2013/1/31,23712,PEG
2013/1/31,21186,MWV
2013/1/31,76644,X
2013/1/31,43553,VFC
2013/1/31,85963,BRCM
2013/1/31,92121,DFS
2013/1/31,90319,GOOG
2013/1/31,80711,AIV
2013/1/31,77281,WFM
2013/1/31,81055,COF
2013/1/31,90441,NWSA
2013/1/31,36468,SHW
2013/1/31,27633,R
2013/1/31,44601,AVY
2013/1/31,54827,MOLX
2013/1/31,12062,LH
2013/1/31,36397,FHN
2013/1/31,73139,SYK
2013/1/31,77462,M
2013/1/31,75034,BHI
2013/1/31,68144,STI
2013/1/31,64936,D
2013/1/31,64390,PGR
2013/1/31,89641,STX
2013/1/31,91391,WIN
2013/1/31,76639,TSS
2013/1/31,22509,PPG
2013/1/31,92293,TDC
2013/1/31,12060,GE
2013/1/31,24643,AA
2013/1/31,67467,BIG
2013/1/31,86111,AMT
2013/1/31,58683,LUV
2013/1/31,60871,ADI
2013/1/31,77274,GILD
2013/1/31,86580,NVDA
2013/1/31,11552,CELG
2013/1/31,66384,WDC
2013/1/31,93096,DG
2013/1/31,13103,DLPH
2013/1/31,89071,ACN
2013/1/31,59408,BAC
2013/1/31,27991,PNW
2013/1/31,85348,YUM
2013/1/31,78877,CHK
2013/1/31,24010,ETR
2013/1/31,39087,S
2013/1/31,60986,NWL
2013/1/31,70308,ARG
2013/1/31,79879,JDSU
2013/1/31,21936,PFE
2013/1/31,13356,PSX
2013/1/31,38156,WMB
2013/1/31,39642,BDX
2013/1/31,25320,CPB
2013/1/31,63765,SWN
2013/1/31,75577,ALTR
2013/1/31,79881,URBN
2013/1/31,17279,LO
2013/1/31,24328,EQT
2013/1/31,26825,K
2013/1/31,35554,MTB
2013/1/31,24766,NOC
2013/1/31,85913,MAR
2013/1/31,79094,JBL
2013/1/31,90110,HSP
2013/1/31,87137,DVN
2013/1/31,12073,PBCT
2013/1/31,83862,ETFC
2013/1/31,52230,RHI
2013/1/31,84129,ZION
2013/1/31,64282,LTD
2013/1/31,45495,RDC
2013/1/31,40272,IFF
2013/1/31,28484,HES
2013/1/31,37284,TSO
2013/1/31,75825,EOG
2013/1/31,23819,HAL
2013/1/31,27828,HPQ
2013/1/31,87657,EW
2013/1/31,90993,ICE
2013/1/31,18403,JCP
2013/1/31,79089,FOSL
2013/1/31,69550,MYL
2013/1/31,71563,BBT
2013/1/31,48506,MCO
2013/1/31,91143,NYX
2013/1/31,13901,MO
2013/1/31,49015,LNC
2013/1/31,86964,FFIV
2013/1/31,81857,CAM
2013/1/31,52708,LEN
2013/1/31,83111,ALXN
2013/1/31,82196,DNR
2013/1/31,77659,BBBY
2013/1/31,61815,NBL
2013/1/31,25785,F
2013/1/31,49680,DHR
2013/1/31,18163,PG
2013/1/31,52695,GWW
2013/1/31,87447,UPS
2013/1/31,67598,HCP
2013/1/31,84788,AMZN
2013/1/31,23473,CINF
2013/1/31,82618,SNDK
2013/1/31,86339,CCI
2013/1/31,44206,NU
2013/1/31,93422,QEP
2013/1/31,76082,COG
2013/1/31,70332,APC
2013/1/31,15579,TXN
2013/1/31,68857,CVC
2013/1/31,79103,ORLY
2013/1/31,60506,PCAR
2013/1/31,77338,ROP
2013/1/31,86946,RAI
2013/1/31,90386,MOS
2013/1/31,75819,VTR
2013/1/31,80080,EMN
2013/1/31,76201,XLNX
2013/1/31,89105,JOY
2013/1/31,57568,BLL
2013/1/31,85914,BBY
2013/1/31,91063,VIAB
2013/1/31,64186,CI
2013/1/31,53866,FDO
2013/1/31,19502,WAG
2013/1/31,91937,PCS
2013/1/31,10299,LLTC
2013/1/31,37161,TE
2013/1/31,86725,LIFE
2013/1/31,87842,MET
2013/1/31,10138,TROW
2013/1/31,90808,EXPE
2013/1/31,52476,EFX
2013/1/31,32870,HRL
2013/1/31,62308,TMK
2013/1/31,10104,ORCL
2013/1/31,89533,WYNN
2013/1/31,40416,AVP
2013/1/31,83143,IRM
2013/1/31,86314,XL
2013/1/31,12872,MPC
2013/1/31,42906,HBAN
2013/1/31,82598,NTAP
2013/1/31,83443,BRK
2013/1/31,85926,SEE
2013/1/31,39490,APA
2013/1/31,86868,GS
2013/1/31,77157,OI
2013/1/31,59192,CB
2013/1/31,89301,GME
2013/1/31,15553,GAS
2013/1/31,75186,SCHW
2013/1/31,75607,SYMC
2013/1/31,20415,LUK
2013/1/31,13168,TRIP
2013/1/31,14541,CVX
2013/1/31,90829,CF
2013/1/31,70519,C
2013/1/31,59248,TAP
2013/1/31,87432,A
2013/1/31,43772,BMS
2013/1/31,65947,HCN
2013/1/31,26710,L
2013/1/31,41355,PH
2013/1/31,77702,SBUX
2013/1/31,90601,NDAQ
2013/1/31,23579,TXT
2013/1/31,13688,PCG
2013/1/31,91207,HOT
2013/1/31,46674,GPC
2013/1/31,50876,LLY
2013/1/31,57817,JWN
2013/1/31,10696,FISV
2013/1/31,10147,EMC
2013/1/31,83906,SRCL
2013/1/31,70536,SIAL
2013/1/31,10145,HON
2013/1/31,91068,CMG
2013/1/31,45356,TYC
2013/1/31,42534,JCI
2013/1/31,70578,ECL
2013/1/31,77418,TWX
2013/1/31,10225,BEAM
2013/1/31,25099,TEG
2013/1/31,23085,SCG
2013/1/31,60599,CTL
2013/1/31,91547,SAI
2013/1/31,89525,CMCSA
2013/1/31,81061,MCK
2013/1/31,45277,IGT
2013/1/31,91556,ROST
2013/1/31,88837,GRMN
2013/1/31,25081,CMA
2013/1/31,87267,BLK
2013/1/31,64653,PSA
2013/1/31,48653,HUM
2013/1/31,23931,XEL
2013/1/31,79265,FLIR
2013/1/31,56274,CAG
2013/1/31,89070,ZMH
2013/1/31,10107,MSFT
2013/1/31,82307,DVA
2013/1/31,29102,NBR
2013/1/31,82298,DO
2013/1/31,15720,EIX
2013/1/31,23077,HNZ
2013/1/31,11955,WM
2013/1/31,25953,DOV
2013/1/31,21776,EXC
2013/1/31,13586,PNR
2013/1/31,75510,ADBE
2013/1/31,81655,DRI
2013/1/31,65330,LM
2013/1/31,49154,TGT
2013/1/31,92709,SNI
2013/1/31,89626,CME
2013/1/31,83976,ANF
2013/1/31,51369,TER
2013/1/31,68591,STJ
2013/1/31,75100,TIF
2013/1/31,27959,DUK
2013/1/31,92988,CFN
2013/1/31,92602,PM
2013/1/31,19166,FMC
2013/1/31,85058,BXP
2013/1/31,19393,BMY
2013/1/31,39917,WY
2013/1/31,76282,AN
2013/1/31,52337,THC
2013/1/31,90071,NRG
2013/1/31,25582,HRS
2013/1/31,60206,SNA
2013/1/31,70033,HOG
2013/1/31,22293,GLW
2013/1/31,49656,BK
2013/1/31,86356,EBAY
2013/1/31,26403,DIS
2013/1/31,24985,AEE
2013/1/31,14008,AMGN
2013/1/31,76149,SWY
2013/1/31,89014,COL
2013/1/31,82686,CTXS
2013/1/31,77730,TSN
2013/1/31,57904,AFL
2013/1/31,20482,ABT
2013/1/31,89003,FIS
2013/1/31,89006,MDLZ
2013/1/31,27983,XRX
2013/1/31,35044,RF
2013/1/31,86158,CTSH
2013/1/31,88668,MON
2013/1/31,61621,PAYX
2013/1/31,92611,V
2013/1/31,11600,XRAY
2013/1/31,14593,AAPL
2013/1/31,35051,PLL
2013/1/31,46886,KLAC
2013/1/31,90215,CRM
2013/1/31,75224,HAR
2013/1/31,52978,HAS
2013/1/31,89004,FTI
2013/1/31,46877,BCR
2013/1/31,13598,KRFT
2013/1/31,81481,DLTR
2013/1/31,47941,GCI
2013/1/31,76076,CSCO
2013/1/31,76619,CVH
2013/1/31,89954,DTV
2013/1/31,42200,PKI
2013/1/31,88661,COH
2013/1/31,65875,VZ
2013/1/31,64311,NSC
2013/1/31,87070,HCBK
2013/1/31,76841,BIIB
2013/1/31,43449,MCD
2013/1/31,40539,TJX
2013/1/31,89195,PFG
2013/1/31,48486,LRCX
2013/1/31,85072,RL
2013/1/31,52329,JEC
2013/1/31,63830,PCP
2013/1/31,59459,TRV
2013/1/31,77129,KIM
2013/1/31,38762,NI
2013/1/31,17750,KMB
2013/1/31,23660,CTAS
2013/1/31,59010,GPS
2013/1/31,86021,LLL
2013/1/31,90880,AMP
2013/1/31,79411,PETM
2013/1/31,88031,MNST
2013/1/31,29946,BF
2013/1/31,92618,DPS
2013/1/31,86136,SRE
2013/1/31,78916,ACT
2013/1/31,23501,POM
2013/1/31,11404,ED
2013/1/31,46703,HST
2013/1/31,62148,CSX
2013/1/31,61241,AMD
2013/1/31,89393,NFLX
2013/1/31,85753,VRSN
2013/1/31,11703,DD
2013/1/31,48725,UNP
2013/1/31,45751,MMC
2013/1/31,86783,PCLN
2013/1/31,85459,CHRW
2013/1/31,91233,MA
2013/1/31,93159,ESV
2013/1/31,13721,ABBV
2013/1/31,85269,VLO
2013/1/31,84769,APH
2013/1/31,66325,SLM
2013/1/31,43123,ATI
2013/1/31,24459,PBI
2013/1/31,24205,NEE
2013/1/31,12345,LYB
2013/1/31,90038,AIZ
2013/1/31,82775,HIG
2013/1/31,13856,PEP
2013/1/31,27422,CLF
2013/1/31,32707,HP
2013/1/31,12490,IBM
2013/1/31,83421,DF
2013/1/31,85592,PLD
2013/1/31,28388,VNO
2013/1/31,44644,ADP
2013/1/31,75154,CCL
2013/1/31,92890,MJN
2013/1/31,87055,COST
2013/1/31,23887,FTR
2013/1/31,30940,FLS
2013/1/31,83435,YHOO
2013/1/31,60628,FDX
2013/1/31,16600,HSY
2013/1/31,84381,ROK
2013/1/31,84373,DGX
2013/1/31,21573,IP
2013/1/31,41080,CMI
2013/1/31,61735,AON
2013/1/31,37584,BEN
2013/1/31,84032,NOV
2013/1/31,75489,SPLS
2013/1/31,88352,ISRG
2013/1/31,25232,OKE
2013/1/31,77182,PRGO
2013/1/31,19561,BA
2013/1/31,18411,SO
2013/1/31,55976,WMT
2013/1/31,23536,WEC
2013/1/31,23536,WEC
2013/1/31,42585,SJM
2013/1/31,19350,DE
2013/1/31,62092,TMO
2013/1/31,45241,FRX
2013/1/31,53225,WPO
2013/1/31,38703,WFC
2013/1/31,59176,AXP
2013/1/31,77178,QCOM
2013/1/31,34817,NUE
2013/1/31,47896,JPM
2013/1/31,22779,MSI
2013/1/31,22517,PPL
2013/1/31,60097,MDT
2013/1/31,12558,KMI
2013/1/31,11308,KO
2013/1/31,79323,ALL
2013/1/31,82651,WAT
2013/1/31,79915,NFX
2013/1/31,91611,FSLR
2013/1/31,78034,PDCO
2013/1/31,17830,UTX
2013/1/31,86979,JNPR
2013/1/31,79057,ACE
2013/1/31,11674,DTE
2013/1/31,92157,TEL
2013/1/31,81774,FCX
2013/1/31,66157,USB
2013/1/31,21207,NEM
2013/1/31,17005,CVS
2013/1/31,87717,EXPD
2013/1/31,89258,PRU
2013/1/31,40125,CSC
2013/1/31,28345,MUR
2013/1/31,92156,COV
2013/1/31,16432,GT
2013/1/31,72726,STT
2013/1/31,87299,AKAM
2013/1/31,75241,PXD
2013/1/31,61399,LOW
2013/1/31,79545,BWA
2013/1/31,43350,SWK
2013/1/31,77605,BSX
2013/1/31,11762,ETN
2013/1/31,91883,TWC
2013/1/31,82642,EL
2013/1/31,22103,EMR
2013/1/31,27887,BAX
2013/1/31,60943,LEG
2013/1/31,18542,CAT
2013/1/31,79547,EQR
2013/1/31,86799,CNX
2013/1/31,30681,OMC
2013/1/31,60442,PNC
2013/1/31,48267,LSI
2013/1/31,91461,WU
2013/1/31,88590,DNB
2013/1/31,92655,UNH
2013/1/31,10909,CERN
2013/1/31,34746,FITB
2013/1/31,15069,MRO
2013/1/31,22111,JNJ
2013/1/31,27043,VAR
2013/1/31,12052,GD
2013/1/31,25419,WHR
2013/1/31,20626,DOW
2013/1/31,75592,PCL
2013/1/31,49373,HRB
2013/1/31,90805,DISCA
2013/1/31,90537,NE
2013/1/31,21371,CAH
2013/1/31,58246,NTRS
2013/1/31,17144,GIS
2013/1/31,18729,CL
2013/1/31,86228,RSG
2013/1/31,22592,MMM
2013/1/31,81138,APOL
2013/1/31,50017,RRC
2013/1/31,24942,RTN
2013/1/31,76605,AZO
2013/1/31,57665,NKE
2013/1/31,66181,HD
2013/1/31,88845,AET
2013/1/31,66800,AIG
2013/1/31,80100,SPG
2013/1/31,85631,ADSK
2013/1/31,12431,IR
2013/1/31,90162,GNW
2013/1/31,53065,IPG
2013/1/31,85792,PWR
2013/1/31,56573,ITW
2013/1/31,88853,FLR
2013/1/31,77606,KSS
2013/1/31,13567,ADT
2013/1/31,77768,PX
2013/1/31,88991,BTU
2013/1/31,13141,WPX
2013/1/31,76712,AES
2013/1/31,54148,PHM
2013/1/31,23229,CMS
2013/1/31,89508,KMX
2013/1/31,19583,IVZ
2013/1/31,80381,AVB
2013/1/31,21792,CNP
2013/1/31,39538,MAT
2013/1/31,64995,KEY
2013/2/28,17144,GIS
2013/2/28,58246,NTRS
2013/2/28,90537,NE
2013/2/28,21207,NEM
2013/2/28,56573,ITW
2013/2/28,66157,USB
2013/2/28,90805,DISCA
2013/2/28,49373,HRB
2013/2/28,75592,PCL
2013/2/28,20626,DOW
2013/2/28,25419,WHR
2013/2/28,12052,GD
2013/2/28,27043,VAR
2013/2/28,81774,FCX
2013/2/28,88853,FLR
2013/2/28,85792,PWR
2013/2/28,22111,JNJ
2013/2/28,10909,CERN
2013/2/28,92655,UNH
2013/2/28,15069,MRO
2013/2/28,28345,MUR
2013/2/28,77606,KSS
2013/2/28,13567,ADT
2013/2/28,17830,UTX
2013/2/28,88590,DNB
2013/2/28,91461,WU
2013/2/28,77768,PX
2013/2/28,21792,CNP
2013/2/28,48267,LSI
2013/2/28,60442,PNC
2013/2/28,91611,FSLR
2013/2/28,54148,PHM
2013/2/28,86799,CNX
2013/2/28,79547,EQR
2013/2/28,18542,CAT
2013/2/28,60943,LEG
2013/2/28,27887,BAX
2013/2/28,92157,TEL
2013/2/28,88991,BTU
2013/2/28,13141,WPX
2013/2/28,11674,DTE
2013/2/28,22103,EMR
2013/2/28,82642,EL
2013/2/28,91883,TWC
2013/2/28,11762,ETN
2013/2/28,76712,AES
2013/2/28,79057,ACE
2013/2/28,77605,BSX
2013/2/28,43350,SWK
2013/2/28,79545,BWA
2013/2/28,78034,PDCO
2013/2/28,61399,LOW
2013/2/28,75241,PXD
2013/2/28,39538,MAT
2013/2/28,89508,KMX
2013/2/28,64995,KEY
2013/2/28,87299,AKAM
2013/2/28,34746,FITB
2013/2/28,72726,STT
2013/2/28,16432,GT
2013/2/28,92156,COV
2013/2/28,23229,CMS
2013/2/28,19583,IVZ
2013/2/28,30681,OMC
2013/2/28,66800,AIG
2013/2/28,40125,CSC
2013/2/28,88845,AET
2013/2/28,66181,HD
2013/2/28,80100,SPG
2013/2/28,87717,EXPD
2013/2/28,17005,CVS
2013/2/28,85631,ADSK
2013/2/28,57665,NKE
2013/2/28,76605,AZO
2013/2/28,24942,RTN
2013/2/28,80381,AVB
2013/2/28,12431,IR
2013/2/28,90162,GNW
2013/2/28,86979,JNPR
2013/2/28,50017,RRC
2013/2/28,21371,CAH
2013/2/28,81138,APOL
2013/2/28,22592,MMM
2013/2/28,86228,RSG
2013/2/28,18729,CL
2013/2/28,89258,PRU
2013/2/28,53065,IPG
2013/2/28,10225,BEAM
2013/2/28,77702,SBUX
2013/2/28,86314,XL
2013/2/28,90601,NDAQ
2013/2/28,41355,PH
2013/2/28,23931,XEL
2013/2/28,19502,WAG
2013/2/28,91937,PCS
2013/2/28,89070,ZMH
2013/2/28,10299,LLTC
2013/2/28,87267,BLK
2013/2/28,13688,PCG
2013/2/28,10107,MSFT
2013/2/28,26710,L
2013/2/28,87842,MET
2013/2/28,37161,TE
2013/2/28,10138,TROW
2013/2/28,60599,CTL
2013/2/28,90808,EXPE
2013/2/28,59192,CB
2013/2/28,86725,LIFE
2013/2/28,46674,GPC
2013/2/28,52476,EFX
2013/2/28,53866,FDO
2013/2/28,20415,LUK
2013/2/28,32870,HRL
2013/2/28,62308,TMK
2013/2/28,29102,NBR
2013/2/28,82298,DO
2013/2/28,25099,TEG
2013/2/28,10104,ORCL
2013/2/28,91207,HOT
2013/2/28,64186,CI
2013/2/28,50876,LLY
2013/2/28,89533,WYNN
2013/2/28,83143,IRM
2013/2/28,12872,MPC
2013/2/28,64653,PSA
2013/2/28,40416,AVP
2013/2/28,57817,JWN
2013/2/28,90829,CF
2013/2/28,83906,SRCL
2013/2/28,91063,VIAB
2013/2/28,89525,CMCSA
2013/2/28,42906,HBAN
2013/2/28,10696,FISV
2013/2/28,70578,ECL
2013/2/28,10147,EMC
2013/2/28,83443,BRK
2013/2/28,85926,SEE
2013/2/28,13168,TRIP
2013/2/28,70519,C
2013/2/28,42534,JCI
2013/2/28,86868,GS
2013/2/28,77157,OI
2013/2/28,79265,FLIR
2013/2/28,89301,GME
2013/2/28,13936,PVH
2013/2/28,82598,NTAP
2013/2/28,70536,SIAL
2013/2/28,59248,TAP
2013/2/28,82307,DVA
2013/2/28,15553,GAS
2013/2/28,91556,ROST
2013/2/28,39490,APA
2013/2/28,91547,SAI
2013/2/28,75186,SCHW
2013/2/28,75607,SYMC
2013/2/28,56274,CAG
2013/2/28,45356,TYC
2013/2/28,45277,IGT
2013/2/28,91068,CMG
2013/2/28,14541,CVX
2013/2/28,10145,HON
2013/2/28,87432,A
2013/2/28,88837,GRMN
2013/2/28,48653,HUM
2013/2/28,77418,TWX
2013/2/28,81061,MCK
2013/2/28,25081,CMA
2013/2/28,43772,BMS
2013/2/28,23085,SCG
2013/2/28,65947,HCN
2013/2/28,23579,TXT
2013/2/28,16678,KR
2013/2/28,76226,CBS
2013/2/28,11081,DELL
2013/2/28,77274,GILD
2013/2/28,73139,SYK
2013/2/28,77462,M
2013/2/28,86111,AMT
2013/2/28,22752,MRK
2013/2/28,78987,MCHP
2013/2/28,75646,AGN
2013/2/28,34833,OXY
2013/2/28,14702,AMAT
2013/2/28,75034,BHI
2013/2/28,87184,RHT
2013/2/28,13035,XYL
2013/2/28,68144,STI
2013/2/28,11976,BMC
2013/2/28,15202,VMC
2013/2/28,91650,SE
